modelo,conjunto_atributos,ano_teste,data_referencia,municipio,y_real,y_pred
DummyMedia,calendario,2023,2023-02-01,corupa,4,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,corupa,3,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,corupa,4,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,corupa,5,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,corupa,4,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,corupa,2,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,corupa,4,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,corupa,1,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,corupa,5,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,corupa,3,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,corupa,4,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,criciuma,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,criciuma,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,criciuma,1,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,criciuma,0,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,criciuma,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,criciuma,1,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,criciuma,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,criciuma,2,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,criciuma,2,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,criciuma,2,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,criciuma,2,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,criciuma,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,cunha pora,3,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,cunha pora,2,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,cunha pora,4,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,cunha pora,4,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,cunha pora,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,cunha pora,0,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,cunha pora,1,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,cunha pora,2,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,cunha pora,1,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,cunha pora,2,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,cunha pora,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,cunha pora,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,curitibanos,4,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,curitibanos,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,curitibanos,5,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,curitibanos,0,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,curitibanos,1,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,curitibanos,5,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,curitibanos,1,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,curitibanos,4,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,curitibanos,1,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,curitibanos,5,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,curitibanos,4,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,curitibanos,3,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,descanso,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,descanso,0,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,descanso,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,descanso,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,descanso,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,descanso,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,descanso,3,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,dionisio cerqueira,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,dionisio cerqueira,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,dionisio cerqueira,2,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,dionisio cerqueira,4,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,dionisio cerqueira,1,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,dionisio cerqueira,0,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,dionisio cerqueira,1,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,dionisio cerqueira,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,dionisio cerqueira,1,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,dionisio cerqueira,3,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,dionisio cerqueira,3,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,dionisio cerqueira,3,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,ermo,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,erval velho,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,erval velho,1,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,erval velho,2,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,erval velho,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,erval velho,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,erval velho,3,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,erval velho,2,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,erval velho,3,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,erval velho,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,erval velho,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,erval velho,4,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,erval velho,2,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,faxinal dos guedes,3,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,faxinal dos guedes,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,faxinal dos guedes,3,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,faxinal dos guedes,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,faxinal dos guedes,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,faxinal dos guedes,1,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,faxinal dos guedes,2,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,faxinal dos guedes,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,faxinal dos guedes,3,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,faxinal dos guedes,1,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,faxinal dos guedes,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,faxinal dos guedes,2,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,flor do sertao,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,flor do sertao,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,florianopolis,9,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,florianopolis,15,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,florianopolis,10,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,florianopolis,12,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,florianopolis,13,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,florianopolis,8,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,florianopolis,8,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,florianopolis,5,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,florianopolis,5,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,florianopolis,10,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,florianopolis,13,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,florianopolis,7,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,garopaba,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,garopaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,garopaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,garopaba,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,garopaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,garuva,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,garuva,7,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,garuva,6,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,garuva,4,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,garuva,3,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,garuva,3,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,garuva,7,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,garuva,5,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,garuva,4,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,garuva,3,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,garuva,5,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,garuva,6,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,gaspar,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,gaspar,2,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,gaspar,2,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,gaspar,9,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,gaspar,8,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,gaspar,6,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,gaspar,5,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,gaspar,8,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,gaspar,9,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,gaspar,5,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,gaspar,11,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,gaspar,4,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,governador celso ramos,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,governador celso ramos,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,governador celso ramos,0,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,governador celso ramos,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,governador celso ramos,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,governador celso ramos,2,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,governador celso ramos,1,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,guaraciaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,guaraciaba,3,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,guaraciaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,guaraciaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,guaraciaba,3,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,guaraciaba,1,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,guaraciaba,1,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,guaraciaba,0,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,guaraciaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,guaraciaba,1,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,guaraciaba,2,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,guaraciaba,5,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,guaramirim,11,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,guaramirim,16,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,guaramirim,11,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,guaramirim,7,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,guaramirim,9,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,guaramirim,6,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,guaramirim,14,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,guaramirim,8,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,guaramirim,12,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,guaramirim,11,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,guaramirim,12,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,guaramirim,11,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,guaruja do sul,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,guaruja do sul,0,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,guaruja do sul,2,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,guaruja do sul,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,guaruja do sul,2,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,guaruja do sul,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,guaruja do sul,2,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,herval doeste,0,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,herval doeste,3,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,herval doeste,3,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,herval doeste,2,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,herval doeste,0,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,herval doeste,2,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,herval doeste,0,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,herval doeste,2,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,herval doeste,0,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,herval doeste,0,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,herval doeste,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,herval doeste,2,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,ibirama,5,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,ibirama,1,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,ibirama,7,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,ibirama,3,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,ibirama,3,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,ibirama,4,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,ibirama,5,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,ibirama,1,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,ibirama,3,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,ibirama,3,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,ibirama,1,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,ibirama,3,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,icara,6,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,icara,4,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,icara,10,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,icara,3,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,icara,4,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,icara,10,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,icara,6,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,icara,9,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,icara,7,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,icara,7,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,icara,7,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,icara,5,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,ilhota,1,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,ilhota,2,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,ilhota,4,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,ilhota,1,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,ilhota,2,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,ilhota,1,4.982283464566929
DummyMedia,calendario,2023,2023-07-01,ilhota,3,4.982283464566929
DummyMedia,calendario,2023,2023-08-01,ilhota,3,4.982283464566929
DummyMedia,calendario,2023,2023-09-01,ilhota,3,4.982283464566929
DummyMedia,calendario,2023,2023-10-01,ilhota,3,4.982283464566929
DummyMedia,calendario,2023,2023-11-01,ilhota,2,4.982283464566929
DummyMedia,calendario,2023,2023-12-01,ilhota,0,4.982283464566929
DummyMedia,calendario,2023,2023-01-01,imbituba,8,4.982283464566929
DummyMedia,calendario,2023,2023-02-01,imbituba,14,4.982283464566929
DummyMedia,calendario,2023,2023-03-01,imbituba,11,4.982283464566929
DummyMedia,calendario,2023,2023-04-01,imbituba,12,4.982283464566929
DummyMedia,calendario,2023,2023-05-01,imbituba,16,4.982283464566929
DummyMedia,calendario,2023,2023-06-01,imbituba,5,4.982283464566929
